Gender,Education,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,year,month,day,cancel_year,cancel_month,tenure,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed
female,College,0.0,Married,Nova,9227.95,Standard,2021,1,14,2021.0,9.0,0.0,68.0,14.0,142098.0,14206.0,0.0
female,Bachelor,42600.0,Married,Nova,9233.19,Standard,2015,9,9,,,,158.8,60.1,335495.5,33541.75,22885.1
female,College,0.0,Single,Nova,9238.31,Standard,2015,10,26,,,,165.8,32.2,395675.7,39561.57,0.0
female,Bachelor,40032.0,Married,Nova,9246.22,Standard,2017,8,23,,,,186.3,71.8,439528.8,43941.28,8487.3
male,Bachelor,97030.0,Married,Nova,9247.46,Standard,2021,9,11,,,,11.0,1.0,26228.0,2622.0,0.0
female,Doctor,21947.0,Married,Nova,9256.92,Standard,2016,9,5,,,,244.0,74.1,327935.2,32786.32,32737.6
female,Doctor,21947.0,Married,Nova,9256.92,Standard,2019,6,5,,,,176.6,77.0,307174.5,30711.05,18875.6
male,College,0.0,Married,Nova,9259.72,Standard,2017,8,4,2018.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
female,Doctor,17109.0,Married,Nova,9259.73,Standard,2016,1,1,,,,196.7,38.5,237334.0,23727.5,10451.9
female,Bachelor,23377.0,Married,Nova,9263.18,Standard,2021,10,22,,,,17.0,0.0,24529.0,2452.0,0.0
female,Bachelor,69063.0,Married,Nova,9264.33,Standard,2017,3,3,2018.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
male,High School or Below,27849.0,Married,Nova,9269.68,Standard,2016,8,26,,,,248.8,50.6,419959.7,41985.37,16902.0
female,Bachelor,52494.0,Single,Nova,9275.68,Standard,2015,4,1,,,,539.4,135.4,1059681.0,105951.6,21585.9
male,Bachelor,52494.0,Single,Nova,9275.68,Standard,2015,12,30,,,,210.2,38.4,420499.3,42043.33,14740.2
female,Bachelor,24314.0,Married,Nova,9283.74,Standard,2021,9,11,,,,4.0,0.0,17853.0,1785.0,0.0
male,Bachelor,21370.0,Married,Nova,9294.55,Standard,2016,6,8,,,,176.2,46.0,347788.4,34770.44,29017.9
male,Bachelor,75986.0,Married,Nova,9312.59,Standard,2016,4,13,,,,213.7,39.4,400466.7,40037.17,12325.9
male,Bachelor,40269.0,Married,Nova,9320.09,Standard,2016,5,29,,,,229.5,58.3,434009.7,43392.97,17774.5
male,High School or Below,18643.0,Married,Nova,9320.24,2021 Promotion,2016,8,9,,,,210.7,17.6,363857.1,36377.11,6452.4
male,Bachelor,21033.0,Married,Nova,9320.28,Standard,2020,6,27,2021.0,2.0,1.0,75.3,14.4,46620.0,4660.4,0.0
female,Bachelor,70435.0,Married,Nova,9322.09,Standard,2016,11,26,,,,193.2,27.1,364453.6,36438.66,13032.8
female,Bachelor,58007.0,Single,Nova,9332.49,Standard,2020,4,24,,,,177.8,41.3,343257.4,34317.64,6961.6
male,College,0.0,Single,Nova,9333.08,Standard,2019,9,19,,,,213.5,79.3,415864.2,41577.72,17358.4
female,Bachelor,89513.0,Married,Nova,9333.33,Standard,2016,12,9,,,,110.4,23.1,295735.6,29567.86,7001.5
female,Bachelor,89513.0,Married,Nova,9333.33,Standard,2021,6,21,,,,49.4,11.4,80349.1,8033.01,0.0
female,Bachelor,76381.0,Married,Nova,9337.9,Standard,2021,12,4,,,,0.0,0.0,0.0,0.0,0.0
male,College,0.0,Single,Nova,9338.08,Standard,2016,1,28,2019.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
female,College,0.0,Single,Nova,9338.08,Standard,2015,12,8,,,,224.9,27.0,427274.0,42720.6,3355.0
male,Bachelor,69442.0,Married,Nova,9339.34,Standard,2016,1,19,,,,132.4,18.3,242511.9,24243.49,16731.7
male,Bachelor,75909.0,Married,Nova,9343.2,Standard,2021,12,25,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,75909.0,Married,Nova,9343.2,Standard,2020,10,23,,,,91.9,24.8,104903.5,10486.35,2329.0
male,Bachelor,60613.0,Single,Nova,9366.82,Standard,2019,2,3,,,,146.8,38.8,335896.8,33581.78,0.0
female,College,0.0,Married,Nova,9372.84,Standard,2020,2,12,,,,211.7,63.0,369410.6,36933.06,21643.0
male,Bachelor,36067.0,Married,Nova,9378.63,Standard,2016,4,2,,,,113.9,27.1,307674.8,30762.68,2979.0
female,Bachelor,25370.0,Married,Nova,9384.65,Standard,2021,8,23,,,,17.0,7.0,40998.0,4099.0,0.0
female,Bachelor,33599.0,Divorced,Nova,9388.98,Standard,2016,11,25,,,,212.9,63.300000000000004,411899.9,41182.29,6884.2
female,Bachelor,33599.0,Divorced,Nova,9388.98,Standard,2021,10,14,,,,6.0,1.0,18971.0,1897.0,0.0
female,College,0.0,Single,Nova,9392.56,Standard,2018,8,11,,,,282.5,61.9,562212.6,56212.86,15892.6
male,Bachelor,39770.0,Married,Nova,9393.97,Standard,2019,7,3,,,,179.6,37.9,430292.1,43019.81,16378.0
male,College,0.0,Single,Nova,9402.73,2021 Promotion,2021,3,19,2021.0,11.0,0.0,29.0,5.0,55957.0,5592.0,0.0
female,College,0.0,Single,Nova,9402.73,Standard,2015,8,24,,,,380.5,117.5,905935.8,90572.88,45090.1
male,Bachelor,56410.0,Married,Nova,9403.88,Standard,2021,7,12,,,,51.0,16.0,91388.0,9137.0,0.0
female,Bachelor,79440.0,Divorced,Nova,9403.96,Standard,2019,2,12,,,,269.9,75.3,477710.4,47765.14,0.0
female,Bachelor,79440.0,Divorced,Nova,9403.96,Standard,2020,8,1,,,,98.4,26.0,215018.3,21497.03,8780.0
male,Bachelor,51593.0,Married,Nova,9404.45,Standard,2015,9,26,,,,245.9,56.7,501868.3,50179.63,20110.6
female,Bachelor,51593.0,Married,Nova,9404.45,Standard,2016,10,6,,,,199.8,47.2,525537.2,52546.02,35487.4
female,Bachelor,99189.0,Single,Nova,9406.38,Standard,2015,5,19,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,31485.0,Married,Nova,9407.45,Standard,2018,1,7,,,,149.6,38.5,355708.5,35563.45,9997.8
male,Bachelor,96060.0,Married,Nova,9410.67,Standard,2015,8,19,,,,186.5,65.2,512799.1,51271.11,30236.8
male,Doctor,20455.0,Married,Nova,9414.12,Standard,2020,3,17,,,,276.9,76.2,499520.0,49941.8,26255.7
female,Master,15741.0,Divorced,Nova,9414.94,Standard,2021,12,16,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,55338.0,Married,Nova,9415.53,Standard,2021,10,27,2019.0,6.0,-2.0,3.0,0.0,25851.0,2585.0,0.0
female,Bachelor,34115.0,Married,Nova,9422.97,Standard,2016,2,27,,,,244.6,72.6,304968.8,30489.78,17160.0
male,Bachelor,34115.0,Married,Nova,9422.97,Standard,2017,3,12,,,,201.6,50.6,437732.9,43764.79,23765.4
female,Bachelor,27824.0,Married,Nova,9427.68,Standard,2020,12,24,,,,112.0,17.0,189864.0,18981.0,0.0
female,Bachelor,43811.0,Married,Nova,9429.63,Standard,2016,9,8,,,,172.6,44.4,322367.5,32232.05,0.0
female,College,0.0,Divorced,Nova,9435.54,Standard,2019,8,5,,,,163.6,53.0,388609.1,38854.51,8609.0
female,Bachelor,85221.0,Married,Nova,9448.83,Standard,2019,10,22,,,,201.9,40.7,435774.6,43568.06,18753.3
male,College,0.0,Married,Nova,9449.75,Standard,2017,8,11,,,,126.0,23.6,303538.5,30348.75,4820.3
female,Bachelor,69654.0,Married,Nova,9463.11,Standard,2020,4,4,,,,115.9,27.4,390861.0,39082.7,8888.0
male,Bachelor,36121.0,Married,Nova,9470.27,Standard,2018,8,26,,,,166.1,36.9,446000.7,44593.27,6796.0
female,Bachelor,36121.0,Married,Nova,9470.27,Standard,2019,3,1,2019.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,22514.0,Married,Nova,9470.62,Standard,2017,8,8,,,,210.8,75.9,414333.6,41424.36,6805.8
male,College,0.0,Married,Nova,9472.96,Standard,2020,10,6,2020.0,12.0,0.0,24.7,9.5,640.3,63.33,0.0
female,College,0.0,Married,Nova,9472.97,Standard,2016,11,12,,,,153.6,52.8,392321.6,39223.96,5061.0
male,College,0.0,Single,Nova,9476.9,Standard,2021,7,24,,,,206.3,67.3,333618.0,33352.1,25559.0
female,Bachelor,42240.0,Married,Nova,9486.6,Standard,2019,6,24,,,,140.2,51.6,456659.6,45658.26,27367.7
male,Bachelor,56233.0,Married,Nova,9487.72,Standard,2016,4,21,,,,156.8,64.4,365126.9,36504.59,12268.9
female,Bachelor,56233.0,Married,Nova,9487.72,Standard,2018,6,10,2019.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
female,College,0.0,Single,Nova,9490.41,Standard,2020,6,5,,,,106.9,28.0,334129.2,33405.92,10350.0
female,College,0.0,Married,Nova,9492.34,Standard,2019,9,18,,,,176.6,35.1,318609.4,31854.84,5695.0
female,Bachelor,96276.0,Married,Nova,9500.08,Standard,2018,8,13,,,,244.0,114.6,507741.6,50763.76,13784.5
male,Bachelor,46855.0,Married,Nova,9501.01,Standard,2019,3,16,,,,238.2,53.7,455212.1,45513.71,14579.5
male,Bachelor,46855.0,Married,Nova,9501.01,Standard,2019,1,25,,,,156.8,45.9,331499.8,33144.58,12699.6
female,Bachelor,27769.0,Married,Nova,9521.22,2021 Promotion,2021,3,22,,,,45.0,13.0,146061.0,14601.0,4499.0
male,Bachelor,62421.0,Divorced,Nova,9536.34,Standard,2018,7,27,,,,164.2,64.3,333202.0,33311.9,28300.9
female,Bachelor,62421.0,Divorced,Nova,9536.34,Standard,2020,3,9,,,,121.8,30.4,269298.2,26924.52,5641.0
male,College,0.0,Married,Nova,9538.77,2021 Promotion,2021,3,18,,,,59.0,8.0,110675.0,11065.0,0.0
male,High School or Below,15406.0,Married,Nova,9546.82,2021 Promotion,2021,4,30,,,,59.0,16.0,97822.0,9779.0,4724.0
male,Bachelor,55986.0,Married,Nova,9549.11,Standard,2020,1,26,,,,142.9,42.1,325441.6,32538.16,24600.2
female,Bachelor,57016.0,Married,Nova,9551.17,Standard,2021,1,22,,,,40.0,12.0,84655.0,8463.0,0.0
female,Bachelor,97732.0,Married,Nova,9552.93,Standard,2016,5,16,,,,196.3,71.7,318598.0,31853.5,11285.0
male,Bachelor,97732.0,Married,Nova,9552.93,Standard,2018,3,10,,,,227.8,54.5,340168.2,34010.52,27102.4
male,College,0.0,Single,Nova,9553.42,Standard,2019,2,1,,,,209.4,65.2,383006.5,38295.55,18313.9
female,Bachelor,96269.0,Divorced,Nova,9555.17,2021 Promotion,2021,3,28,,,,58.0,23.0,106172.0,10614.0,10780.0
male,Bachelor,96269.0,Divorced,Nova,9555.17,Standard,2018,1,26,,,,155.9,36.9,257096.0,25704.9,11330.1
female,Doctor,19429.0,Married,Nova,9560.05,Standard,2018,1,26,,,,180.5,40.5,458810.3,45873.33,7334.0
female,Doctor,19429.0,Married,Nova,9560.05,Standard,2016,10,13,,,,170.2,62.8,321287.1,32120.81,6817.2
female,College,0.0,Married,Nova,9575.36,Standard,2020,10,26,2021.0,6.0,1.0,32.0,7.0,39828.0,3981.0,3965.0
female,Bachelor,75606.0,Married,Nova,9581.28,Standard,2017,4,25,,,,137.3,44.4,291722.6,29165.86,0.0
female,Bachelor,39266.0,Married,Nova,9587.33,Standard,2020,10,27,,,,92.0,22.4,156287.1,15625.91,4375.0
male,Bachelor,54538.0,Married,Nova,9591.23,Standard,2021,6,4,,,,43.0,13.0,99719.0,9971.0,0.0
male,Bachelor,54538.0,Married,Nova,9591.23,Standard,2021,5,7,,,,231.2,37.0,355847.0,35579.2,9676.7
female,Bachelor,31421.0,Married,Nova,9594.78,Standard,2016,1,20,2017.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,31421.0,Married,Nova,9594.78,Standard,2019,4,11,,,,180.1,61.5,473030.0,47293.7,8620.0
male,College,0.0,Single,Nova,9599.95,2021 Promotion,2021,4,13,,,,53.0,12.0,109651.0,10962.0,0.0
female,Bachelor,34398.0,Married,Nova,9613.61,Standard,2015,12,11,,,,251.4,80.6,328060.8,32796.78,2220.0
female,Bachelor,54872.0,Married,Nova,9621.73,Standard,2021,9,8,,,,7.0,3.0,19080.0,1907.0,0.0
female,College,0.0,Single,Nova,9624.94,Standard,2016,8,25,,,,135.3,45.4,268861.5,26879.95,3660.0
male,Bachelor,35230.0,Married,Nova,9638.07,Standard,2016,3,21,,,,186.6,27.2,488252.5,48816.65,9665.0
female,Bachelor,36108.0,Divorced,Nova,9642.21,Standard,2018,9,17,,,,217.9,25.1,385135.3,38505.63,7011.0
female,Bachelor,29504.0,Single,Nova,9656.21,Standard,2018,9,10,,,,232.6,67.3,392348.4,39227.64,6872.3
female,College,0.0,Single,Nova,9656.76,Standard,2018,3,14,,,,177.3,33.0,403792.3,40372.03,0.0
male,College,0.0,Single,Nova,9656.76,Standard,2019,5,3,,,,166.0,43.5,439020.4,43894.64,14204.400000000001
female,College,0.0,Married,Nova,9657.58,Standard,2021,8,10,,,,26.0,9.0,6917.0,691.0,0.0
female,College,0.0,Married,Nova,9657.58,Standard,2019,9,14,,,,257.8,54.8,439557.3,43946.43,0.0
female,College,0.0,Married,Nova,9657.58,Standard,2018,10,17,,,,203.7,73.8,393601.4,39352.84,15025.2
female,College,0.0,Married,Nova,9657.58,Standard,2015,7,30,,,,279.8,66.1,445958.1,44587.01,0.0
male,Bachelor,86054.0,Married,Nova,9664.33,Standard,2019,9,9,,,,206.0,64.7,352683.1,35259.91,3510.0
male,Bachelor,72885.0,Divorced,Nova,9667.13,Standard,2018,2,27,2019.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
female,College,0.0,Single,Nova,9672.7,Standard,2018,12,2,,,,133.9,23.3,247266.4,24723.34,0.0
male,Bachelor,66022.0,Married,Nova,9685.54,Standard,2015,10,15,,,,223.0,46.6,424487.4,42440.64,2829.0
male,Bachelor,79157.0,Married,Nova,9705.31,Standard,2020,12,17,,,,62.0,41.0,141517.0,14148.0,14235.0
female,Bachelor,30430.0,Single,Nova,9707.65,Standard,2018,11,12,,,,239.5,37.0,489156.0,48905.9,3931.0
female,Bachelor,39930.0,Single,Nova,9708.5,Standard,2019,9,17,,,,184.7,74.3,381617.6,38154.06,6917.0
female,College,0.0,Married,Nova,9709.75,Standard,2021,11,29,,,,233.3,35.2,551025.1,55093.21,9421.0
female,Bachelor,38279.0,Married,Nova,9732.58,Standard,2020,4,12,2020.0,12.0,0.0,55.1,15.2,148777.6,14876.36,0.0
female,Bachelor,24028.0,Married,Nova,9743.35,Standard,2021,6,29,,,,32.0,3.0,39962.0,3994.0,0.0
female,Bachelor,37345.0,Married,Nova,9752.7,Standard,2021,1,30,,,,62.0,19.0,114954.0,11493.0,0.0
female,College,0.0,Single,Nova,9764.95,Standard,2015,6,7,,,,227.8,38.8,530627.5,53052.45,10299.0
female,College,0.0,Single,Nova,9764.95,Standard,2016,4,4,,,,166.7,50.8,190204.2,19016.02,9240.0
male,Bachelor,36225.0,Married,Nova,9767.94,Standard,2016,10,7,,,,162.3,58.9,440253.3,44017.13,3641.0
female,Bachelor,96018.0,Married,Nova,9774.61,Standard,2020,3,18,,,,226.9,45.8,451354.3,45128.13,7867.3
male,Bachelor,99364.0,Married,Nova,9778.73,Standard,2018,7,30,,,,180.7,42.9,321602.6,32155.16,0.0
male,College,0.0,Single,Nova,9778.98,Standard,2018,1,26,2020.0,6.0,2.0,87.4,9.5,132181.1,13215.21,13066.3
female,College,0.0,Single,Nova,9780.85,Standard,2018,7,2,2019.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Master,10475.0,Married,Nova,9787.81,Standard,2019,8,11,,,,179.4,52.2,413451.1,41338.31,0.0
male,Bachelor,31930.0,Married,Nova,9788.71,2021 Promotion,2021,3,6,,,,66.0,11.0,99645.0,9960.0,3298.0
female,Bachelor,31930.0,Married,Nova,9788.71,Standard,2020,7,20,,,,157.4,45.3,223938.5,22389.65,13006.1
female,High School or Below,22166.0,Married,Nova,9799.18,Standard,2016,12,29,,,,265.8,70.2,338384.6,33831.36,9909.8
male,College,0.0,Married,Nova,9801.29,Standard,2015,9,8,,,,208.1,49.4,565754.5,56566.35,12016.0
female,College,0.0,Married,Nova,9801.29,Standard,2017,9,5,,,,244.7,42.0,516115.9,51600.89,11682.0
male,Bachelor,84429.0,Married,Nova,9802.55,Standard,2015,7,18,,,,249.1,72.0,588400.9,58832.89,21029.2
female,Bachelor,47197.0,Married,Nova,9805.83,Standard,2017,2,19,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
male,College,0.0,Single,Nova,9806.22,Standard,2019,5,30,,,,201.8,51.0,311099.7,31104.97,0.0
female,College,0.0,Single,Nova,9806.22,Standard,2020,6,11,,,,124.9,47.4,406038.7,40597.87,6243.4
female,College,0.0,Married,Nova,9807.83,Standard,2019,5,23,,,,243.3,43.0,530477.4,53039.94,20476.0
female,Bachelor,37256.0,Married,Nova,9816.53,Standard,2021,7,23,,,,45.0,4.0,65048.0,6503.0,0.0
female,Bachelor,37256.0,Married,Nova,9816.53,Standard,2017,3,29,,,,220.3,69.9,416342.7,41627.17,4695.0
female,Bachelor,37256.0,Married,Nova,9816.53,Standard,2021,1,19,,,,57.0,23.0,125072.0,12504.0,0.0
male,Bachelor,37256.0,Married,Nova,9816.53,Standard,2015,4,3,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,37256.0,Married,Nova,9816.53,Standard,2019,7,1,,,,208.9,59.9,432944.1,43286.01,0.0
female,Bachelor,37256.0,Married,Nova,9816.53,Standard,2017,3,16,,,,226.6,29.5,411923.1,41187.71,0.0
male,Bachelor,94590.0,Married,Nova,9840.08,Standard,2017,10,30,,,,164.7,51.7,355954.8,35584.979999999996,14483.7
male,Bachelor,99654.0,Married,Nova,9863.5,Standard,2016,3,10,,,,179.2,58.0,440953.5,44089.25,10681.8
male,Bachelor,99654.0,Married,Nova,9863.5,Standard,2021,12,7,,,,0.0,0.0,0.0,0.0,0.0
male,College,0.0,Single,Nova,9868.6,Standard,2021,11,15,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,67752.0,Single,Nova,9877.3,Standard,2016,2,7,,,,200.7,56.4,327675.8,32762.28,0.0
male,Bachelor,52408.0,Married,Nova,9890.21,Standard,2020,8,30,,,,146.7,40.3,207707.8,20764.28,0.0
female,College,0.0,Married,Nova,9902.39,Standard,2021,5,9,,,,43.0,13.0,91101.0,9109.0,16158.0
female,Bachelor,30604.0,Divorced,Nova,9915.9,Standard,2015,8,22,,,,209.5,56.3,425582.7,42550.57,3745.0
male,Bachelor,37586.0,Divorced,Nova,9918.7,Standard,2020,8,10,2021.0,4.0,1.0,100.4,0.0,126714.1,12668.71,0.0
male,Bachelor,37586.0,Divorced,Nova,9918.7,Standard,2021,6,26,,,,49.0,13.0,89001.0,8897.0,5988.0
female,Bachelor,58703.0,Married,Nova,9927.88,Standard,2020,2,17,,,,151.5,46.8,336943.6,33687.56,8323.9
male,Bachelor,58703.0,Married,Nova,9927.88,Standard,2015,8,7,,,,238.9,40.4,451474.6,45139.36,14254.0
male,Bachelor,75425.0,Married,Nova,9928.87,Standard,2019,7,16,,,,242.4,55.0,351569.1,35150.01,15150.7
male,Bachelor,56379.0,Married,Nova,9934.87,Standard,2016,12,4,,,,210.2,32.0,445548.6,44546.26,9232.4
female,Bachelor,34831.0,Married,Nova,9935.17,Standard,2017,5,7,,,,258.2,82.5,470409.7,47031.17,13743.6
female,Bachelor,56855.0,Single,Nova,9951.71,Standard,2018,3,9,,,,236.3,65.7,502586.4,50250.74,8251.7
male,Bachelor,56855.0,Single,Nova,9951.71,Standard,2020,8,2,,,,108.3,41.8,216217.4,21616.54,4943.0
male,College,0.0,Single,Nova,9955.49,Standard,2018,5,14,,,,164.5,56.0,398006.5,39793.85,15399.8
male,Bachelor,57483.0,Married,Nova,9971.02,Standard,2019,9,27,,,,168.6,31.1,440464.2,44036.72,9805.9
female,Bachelor,57483.0,Married,Nova,9971.02,Standard,2018,5,17,,,,230.1,70.6,385686.3,38557.73,15627.9
female,College,0.0,Single,Nova,9983.13,Standard,2017,5,12,,,,196.8,56.4,540949.5,54085.45,14667.5
female,Bachelor,36268.0,Single,Nova,9985.37,Standard,2019,8,19,,,,156.9,90.7,466491.5,46640.25,18959.3
female,Bachelor,36268.0,Single,Nova,9985.37,Standard,2015,8,18,,,,201.6,59.3,444460.4,44439.54,0.0
female,Doctor,24067.0,Single,Nova,9986.66,Standard,2016,12,7,,,,196.9,56.6,346545.9,34649.99,6794.0
female,Bachelor,98192.0,Married,Nova,10003.25,Standard,2019,8,30,,,,186.2,37.7,346570.6,34648.86,19227.5
female,College,0.0,Single,Nova,10004.75,Standard,2021,9,1,2019.0,5.0,-2.0,5.0,2.0,28087.0,2808.0,0.0
male,Bachelor,66371.0,Married,Nova,10010.14,Standard,2020,11,2,,,,56.3,27.1,151899.2,15186.62,0.0
female,Bachelor,74489.0,Married,Nova,10014.03,Standard,2017,3,28,,,,214.8,58.9,473350.8,47325.28,24948.1
male,College,0.0,Single,Nova,10014.06,Standard,2020,2,22,,,,194.6,38.2,423388.1,42332.71,0.0
female,College,0.0,Single,Nova,10014.06,Standard,2015,8,6,,,,213.7,43.1,368645.0,36857.9,6378.0
female,Bachelor,62900.0,Married,Nova,10016.29,Standard,2020,10,18,,,,55.0,10.0,139611.0,13959.0,0.0
male,Bachelor,58194.0,Married,Nova,10049.29,Standard,2018,6,25,,,,258.7,69.9,610304.6,61019.56,10932.6
female,Doctor,16511.0,Single,Nova,10053.55,Standard,2018,5,25,2019.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
female,Doctor,16511.0,Single,Nova,10053.55,Standard,2019,10,11,2020.0,6.0,1.0,93.1,24.7,120298.5,12026.35,8236.5
female,College,0.0,Single,Nova,10058.74,Standard,2020,4,16,2020.0,12.0,0.0,123.5,24.7,229951.3,22991.43,9469.6
female,Bachelor,20440.0,Married,Nova,10064.61,Standard,2021,7,8,,,,50.0,4.0,46599.0,4657.0,0.0
male,Master,11828.0,Divorced,Nova,10083.49,Standard,2018,1,26,,,,225.8,48.2,425151.7,42506.77,8502.5
male,Master,11828.0,Divorced,Nova,10083.49,Standard,2019,7,11,,,,292.2,72.3,420572.4,42045.04,0.0
male,Master,11828.0,Divorced,Nova,10083.49,Standard,2019,6,19,,,,188.3,67.3,416058.3,41598.33,6275.0
female,Master,11828.0,Divorced,Nova,10083.49,Standard,2016,1,22,,,,177.4,31.9,396900.1,39683.91,12255.3
female,Master,11828.0,Divorced,Nova,10083.49,Standard,2020,11,29,,,,92.6,33.7,165716.3,16565.13,10560.0
female,Bachelor,48999.0,Married,Nova,10097.69,Standard,2019,2,23,,,,319.4,94.9,523210.10000000003,52309.51,9327.0
male,Bachelor,72334.0,Married,Nova,10103.65,Standard,2019,7,11,,,,181.1,46.2,386853.1,38676.81,0.0
female,Bachelor,46667.0,Single,Nova,10103.66,2021 Promotion,2017,12,4,,,,218.9,75.6,426966.6,42691.06,29944.6
male,Bachelor,96506.0,Married,Nova,10110.96,Standard,2019,6,23,,,,191.9,62.4,417515.1,41743.51,0.0
female,Bachelor,74001.0,Married,Nova,10114.99,Standard,2018,12,18,,,,186.9,24.2,338824.5,33875.85,0.0
male,College,0.0,Married,Nova,10129.51,Standard,2016,6,5,,,,175.6,22.5,336491.2,33642.02,8122.5
female,Bachelor,59232.0,Divorced,Nova,10130.93,Standard,2021,10,3,,,,20.0,3.0,20776.0,2077.0,0.0
male,High School or Below,27231.0,Married,Nova,10144.31,Standard,2018,11,16,,,,162.0,63.1,278698.5,27863.95,36139.7
female,Bachelor,44577.0,Single,Nova,10145.44,Standard,2015,5,3,,,,261.0,55.5,421621.1,42151.01,12654.0
male,Bachelor,44856.0,Divorced,Nova,10148.42,2021 Promotion,2021,4,20,,,,52.0,14.0,82358.0,8233.0,0.0
male,Bachelor,44856.0,Divorced,Nova,10148.42,Standard,2017,6,3,,,,227.8,84.5,503595.1,50350.71,17622.5
female,Bachelor,28754.0,Single,Nova,10155.3,Standard,2016,10,16,,,,205.2,75.2,240036.1,23997.51,22203.5
female,Bachelor,35504.0,Married,Nova,10168.27,Standard,2015,8,1,,,,165.1,34.9,527362.6,52726.36,13257.5
female,Bachelor,70200.0,Divorced,Nova,10171.34,Standard,2021,1,29,,,,83.0,30.0,106871.0,10684.0,8157.0
male,College,0.0,Single,Nova,10175.24,Standard,2018,2,14,,,,235.5,61.9,467461.1,46738.51,0.0
male,Master,14290.0,Married,Nova,10179.72,Standard,2016,1,3,,,,89.3,28.5,91916.3,9188.93,0.0
female,Master,14290.0,Married,Nova,10179.72,Standard,2017,7,12,,,,197.7,30.1,310427.2,31035.12,22728.7
female,Master,14290.0,Married,Nova,10179.72,Standard,2021,12,28,,,,0.0,0.0,0.0,0.0,0.0
female,Master,14290.0,Married,Nova,10179.72,Standard,2017,1,10,,,,181.7,56.4,341231.7,34117.67,15458.4
female,Bachelor,21119.0,Married,Nova,10193.77,Standard,2017,5,10,2018.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
female,College,0.0,Single,Nova,10196.11,Standard,2016,5,9,2017.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
female,College,0.0,Single,Nova,10196.11,Standard,2017,3,8,,,,209.4,52.2,332467.9,33240.59,4740.5
female,Bachelor,35482.0,Married,Nova,10208.93,Standard,2019,12,17,2020.0,9.0,1.0,157.7,45.6,196446.7,19641.37,6442.9
male,Bachelor,35482.0,Married,Nova,10208.93,Standard,2017,6,6,,,,184.6,26.0,490462.0,49035.9,0.0
male,Bachelor,35482.0,Married,Nova,10208.93,Standard,2018,3,6,,,,159.9,56.0,426641.5,42654.95,28527.6
male,Bachelor,35482.0,Married,Nova,10208.93,Standard,2018,7,9,,,,201.1,43.4,432010.3,43191.83,0.0
male,Bachelor,35482.0,Married,Nova,10208.93,Standard,2016,5,13,,,,122.4,29.9,370278.7,37021.77,5564.0
female,Bachelor,36568.0,Married,Nova,10209.02,Standard,2016,4,26,2020.0,4.0,4.0,38.0,0.0,42330.1,4232.11,0.0
female,Bachelor,43736.0,Married,Nova,10209.93,Standard,2020,5,8,,,,155.0,44.0,424772.4,42469.24,11608.0
male,Bachelor,60078.0,Married,Nova,10213.99,Standard,2019,11,7,2020.0,7.0,1.0,36.1,7.6,41915.9,4189.49,7104.1
male,High School or Below,22821.0,Married,Nova,10232.85,Standard,2016,4,10,,,,130.0,21.2,337976.6,33790.76,0.0
male,College,0.0,Single,Nova,10242.41,Standard,2017,4,24,,,,224.7,81.5,442623.6,44252.66,24249.7
female,College,0.0,Single,Nova,10244.24,Standard,2018,4,5,,,,163.6,63.5,296107.3,29601.93,0.0
male,College,0.0,Single,Nova,10255.8,Standard,2017,6,5,,,,237.5,46.8,411674.4,41159.34,8363.0
male,Bachelor,60145.0,Single,Nova,10272.61,Standard,2021,5,19,,,,22.0,6.0,42566.0,4254.0,0.0
male,Bachelor,73661.0,Married,Nova,10280.81,Standard,2017,3,17,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,96337.0,Married,Nova,10288.92,Standard,2020,9,18,,,,105.0,36.2,300670.0,30061.5,11862.0
female,Bachelor,64825.0,Married,Nova,10298.39,Standard,2021,12,16,,,,180.8,34.7,336980.1,33690.81,2476.0
female,Bachelor,99759.0,Married,Nova,10314.52,Standard,2018,7,17,,,,265.3,35.7,503604.6,50353.36,20219.7
female,Bachelor,67134.0,Married,Nova,10339.6,Standard,2021,12,12,,,,0.0,0.0,0.0,0.0,0.0
